TrialType,Top,Left,Right,EmptyFrame,SelectedFrame,Correct,Emotion,Gender,TrialLength,FixationLength,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_starttask.keys,key_resp_starttask.rt,GCBeginningFixationStartTime,GCBeginningFixationEndTime,key_resp_trial.keys,key_resp_trial.corr,GCFaceStartTime,GCPostFaceFixationStartTime,GCPostFaceFixationEndTime,key_resp_trial.rt,GCEndingFixationStartTime,GCEndingFixationEndTime,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,5,12.213653900194913,,,,,,,,,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
MatchFaces,stimuli/MatchFaces.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFrame.bmp,stimuli/EmptyFrame.bmp,Null,None,None,3,1,0,0,0,0,,,3.200024366378784e-06,15.003442000132054,None,0,15.37222160003148,18.072496500099078,19.054105200106278,,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/23M_FE_O.BMP,stimuli/23M_FE_O.BMP,stimuli/24M_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Fear,Male,3,1,0,1,1,1,,,,,1,1,19.278371799970046,22.089767399942502,23.074341400060803,1.2581323001068085,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/19F_FE_O.BMP,stimuli/18F_FE_O.BMP,stimuli/19F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Fear,Female,3,1,0,2,2,2,,,,,2,1,23.106216399930418,26.099064900074154,27.091662399936467,0.739577499916777,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/17F_FE_O.BMP,stimuli/17F_FE_O.BMP,stimuli/16F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Fear,Female,3,1,0,3,3,3,,,,,1,1,27.12287999992259,30.1259097000584,31.116034999955446,0.643384899944067,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/21M_FE_O.BMP,stimuli/21M_FE_O.BMP,stimuli/22M_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Fear,Male,3,1,0,4,4,4,,,,,1,1,31.140511200064793,34.17926240013912,35.13645610003732,0.6070537001360208,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/09F_FE_O.BMP,stimuli/07F_FE_O.BMP,stimuli/09F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Fear,Female,3,1,0,5,5,5,,,,,2,1,35.167863100068644,38.16557630011812,39.14733890001662,0.587366099935025,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/08F_FE_O.BMP,stimuli/13F_FE_O.BMP,stimuli/08F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Fear,Female,3,1,0,6,6,6,,,,,2,1,39.17325360001996,42.18653830001131,43.186791100073606,0.7271849000826478,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/07F_FE_O.BMP,stimuli/07F_FE_O.BMP,stimuli/14F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Fear,Female,3,1,0,7,7,7,,,,,1,1,43.229201399954036,46.23293900000863,47.199184299912304,0.7357393999118358,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/26M_FE_O.BMP,stimuli/26M_FE_O.BMP,stimuli/28M_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Fear,Male,3,1,0,8,8,8,,,,,1,1,47.235449499916285,50.22191100008786,51.21911150007509,0.6353534997906536,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/10F_FE_O.BMP,stimuli/11F_FE_O.BMP,stimuli/10F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Fear,Female,3,1,0,9,9,9,,,,,2,1,51.2468711999245,54.248611900024116,55.23476770007983,0.5353182998951524,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Fear,stimuli/29M_FE_O.BMP,stimuli/30M_FE_O.BMP,stimuli/29M_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Fear,Male,3,1,0,10,10,10,,,,,2,1,55.259479500120506,58.26495510013774,59.24784260010347,0.659286699956283,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
MatchFaces,stimuli/MatchFaces.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFrame.bmp,stimuli/EmptyFrame.bmp,Null,None,None,3,1,0,11,11,11,,,,,None,0,59.53593500005081,62.25519090006128,63.25399950006977,,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Neutral,stimuli/07F_NE_C.BMP,stimuli/07F_NE_C.BMP,stimuli/14F_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Neutral,Female,3,1,0,12,12,12,,,,,1,1,63.33166990010068,66.28346109995618,67.27105650003068,0.6015494999010116,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Neutral,stimuli/25M_NE_C.BMP,stimuli/29M_NE_C.BMP,stimuli/25M_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Neutral,Male,3,1,0,13,13,13,,,,,2,1,67.30015000002459,70.29956379998475,71.28826830000617,0.7013909001834691,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Neutral,stimuli/26M_NE_C.BMP,stimuli/26M_NE_C.BMP,stimuli/28M_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Neutral,Male,3,1,0,14,14,14,,,,,1,1,71.31577900005504,74.31481130002066,75.30302480002865,0.5929159999359399,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
Neutral,stimuli/08F_NE_C.BMP,stimuli/13F_NE_C.BMP,stimuli/08F_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Neutral,Female,3,1,0,15,15,15,,,,,2,1,75.32981700007804,78.3338866000995,79.3266773999203,0.6031061999965459,,,sub024,2,2025_Jul_09_0806,HaririTask_Ver2,3.0.1,None,
