TrialType,Top,Left,Right,EmptyFrame,SelectedFrame,Correct,Emotion,Gender,TrialLength,FixationLength,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_starttask.keys,key_resp_starttask.rt,GCBeginningFixationStartTime,GCBeginningFixationEndTime,key_resp_trial.keys,key_resp_trial.corr,GCFaceStartTime,GCPostFaceFixationStartTime,GCPostFaceFixationEndTime,key_resp_trial.rt,GCEndingFixationStartTime,GCEndingFixationEndTime,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,5,14.954021799996553,,,,,,,,,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
MatchFaces,stimuli/MatchFaces.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFrame.bmp,stimuli/EmptyFrame.bmp,Null,None,None,3,1,0,0,0,0,,,2.0000006770715117e-06,15.00518970000121,None,0,15.300830200001656,18.055647100001806,19.054166599999007,,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/01F_AN_O.bmp,stimuli/19F_AN_O.BMP,stimuli/01F_AN_O.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Female,3,1,0,1,1,1,,,,,2,1,19.232440200001292,22.085262799999327,23.06534510000347,0.8716418999974849,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/02f_an_o.bmp,stimuli/18F_AN_O.BMP,stimuli/02f_an_o.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Female,3,1,0,2,2,2,,,,,2,1,23.094651400002476,26.094589200001792,27.081199500004004,1.2257689000034588,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/20M_AN_O.BMP,stimuli/34M_AN_O.BMP,stimuli/20M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Male,3,1,0,3,3,3,,,,,2,1,27.112017500003276,30.10126300000411,31.090202899998985,1.4158510999986902,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/03F_AN_O.bmp,stimuli/03F_AN_O.bmp,stimuli/17F_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Female,3,1,0,4,4,4,,,,,1,1,31.12180680000165,34.1104134000052,35.105491000002075,1.2467385999989347,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/21M_AN_O.BMP,stimuli/21M_AN_O.BMP,stimuli/33M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Male,3,1,0,5,5,5,,,,,1,1,35.13549420000345,38.136829100003524,39.12473290000344,1.3850703000061912,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/22M_AN_O.BMP,stimuli/32M_AN_O.BMP,stimuli/22M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Male,3,1,0,6,6,6,,,,,2,1,39.15512760000274,42.15845429999899,43.14222520000476,1.3708460999987437,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/23M_AN_O.BMP,stimuli/23M_AN_O.BMP,stimuli/31M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Male,3,1,0,7,7,7,,,,,1,1,43.1719893000045,46.17212020000443,47.15484190000279,1.3145113999999012,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/05F_AN_O.bmp,stimuli/05F_AN_O.bmp,stimuli/16F_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Female,3,1,0,8,8,8,,,,,1,1,47.18630800000392,50.1744491999998,51.17223780000495,1.3331697000030545,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/06F_AN_O.bmp,stimuli/15F_AN_O.BMP,stimuli/06F_AN_O.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Female,3,1,0,9,9,9,,,,,2,1,51.20226399999956,54.204106000004685,55.19189120000374,1.2552871000007144,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
Anger,stimuli/24M_AN_O.BMP,stimuli/24M_AN_O.BMP,stimuli/30M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Male,3,1,0,10,10,10,,,,,1,1,55.22354610000184,58.221403100003954,59.2066530000011,1.077243499996257,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
MatchShape,stimuli/MatchShapes.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFrame.bmp,stimuli/EmptyFrame.bmp,Null,None,None,3,1,0,11,11,11,,,,,None,0,59.23859700000321,62.213496700002,63.20816449999984,,,,sub025,001,2025_Aug_05_0859,HaririTask_Ver1,3.0.1,None,
